Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-05-23 00:00:00-04:00,36.60050027666751,36.608098772747276,35.095745832667724,36.364906311035156,451900,0.0,0.0
2013-05-24 00:00:00-04:00,36.243297775507635,36.243297775507635,35.83291244762183,36.129302978515625,172600,0.0,0.0
2013-05-28 00:00:00-04:00,36.47130916056915,36.78289971417946,35.90892472525431,36.281314849853516,170100,0.0,0.0
2013-05-29 00:00:00-04:00,35.977317897140416,35.977317897140416,35.1033430271492,35.68092727661133,165800,0.0,0.0
2013-05-30 00:00:00-04:00,35.680929286518136,36.402908189473514,35.680929286518136,36.22051239013672,147300,0.0,0.0
2013-05-31 00:00:00-04:00,36.053313369665666,36.64609749201997,36.038113479442984,36.076114654541016,161000,0.0,0.0
2013-06-03 00:00:00-04:00,36.2129116028661,36.43330276847275,35.67332563430207,36.31170654296875,334300,0.0,0.0
2013-06-04 00:00:00-04:00,36.250912173206665,36.51690302736149,35.84052379901104,36.22051239013672,267500,0.0,0.0
2013-06-05 00:00:00-04:00,36.08371207283554,36.3269045109728,35.48332947283557,35.69612503051758,240600,0.0,0.0
2013-06-06 00:00:00-04:00,35.68093147415912,36.1749149334595,35.52133695188129,36.16731643676758,212600,0.0,0.0
2013-06-07 00:00:00-04:00,36.32689416722689,36.76008075550568,36.10650017695685,36.63088607788086,148500,0.0,0.0
2013-06-10 00:00:00-04:00,36.64608816083759,36.874080657958984,36.3192978519669,36.874080657958984,100300,0.0,0.0
2013-06-11 00:00:00-04:00,36.494103617045,37.02608820953146,36.19011159302908,36.577701568603516,130500,0.0,0.0
2013-06-12 00:00:00-04:00,36.91209497441013,36.91209497441013,35.93932501753549,35.992523193359375,115600,0.0,0.0
2013-06-13 00:00:00-04:00,35.89371169207356,36.72208669949482,35.74931711246143,36.63848876953125,110600,0.0,0.0
2013-06-14 00:00:00-04:00,36.51689309120272,36.85888330997769,36.42569666589009,36.570091247558594,91200,0.0,0.0
2013-06-17 00:00:00-04:00,36.86648127910694,37.09447668776469,36.334499723124345,36.63848876953125,89300,0.0,0.0
2013-06-18 00:00:00-04:00,36.72969992810109,37.50487413062774,36.53210423013705,37.383277893066406,131300,0.0,0.0
2013-06-19 00:00:00-04:00,37.269282324370266,37.269282324370266,36.334510722766616,36.37250900268555,111400,0.0,0.0
2013-06-20 00:00:00-04:00,35.848120776511735,35.90892034007582,34.73855483321201,34.87535095214844,190600,0.0,0.0
2013-06-21 00:00:00-04:00,34.98173639574211,35.28572832073178,34.25215925466513,35.06533432006836,377600,0.0,0.0
2013-06-24 00:00:00-04:00,34.70813884626447,35.43771877298018,34.495346271308144,35.346519470214844,158800,0.0,0.0
2013-06-25 00:00:00-04:00,35.68092331496663,35.779721143867725,35.22493534248013,35.756919860839844,124200,0.0,0.0
2013-06-26 00:00:00-04:00,36.03811946498105,36.41050958958025,35.7341303072859,36.281314849853516,209300,0.0,0.0
2013-06-27 00:00:00-04:00,36.56250685958863,37.018492061157616,36.52450857597175,36.965293884277344,150300,0.0,0.0
2013-06-28 00:00:00-04:00,36.91968682262426,37.41367017025164,36.6840928912718,37.04888153076172,208600,0.0,0.0
2013-07-01 00:00:00-04:00,36.950079712107524,37.24647026849918,36.63848926832628,36.86648178100586,152500,0.0,0.0
2013-07-02 00:00:00-04:00,36.91968141306208,37.52006099685297,36.760084051165386,36.99567794799805,170900,0.0,0.0
2013-07-03 00:00:00-04:00,36.94248907926906,37.46687225992837,36.84369123975376,37.26927947998047,52500,0.0,0.0
2013-07-05 00:00:00-04:00,37.69485939455461,37.75565894829828,36.85888582415514,37.73286056518555,95900,0.0,0.0
2013-07-08 00:00:00-04:00,37.90766037380487,38.08245476727971,37.5656700826225,37.78606414794922,205200,0.0,0.0
2013-07-09 00:00:00-04:00,37.96085289508728,38.68283164706604,37.73286036790511,38.660030364990234,136700,0.0,0.0
2013-07-10 00:00:00-04:00,38.54604109755664,38.994427721804875,38.46244314910791,38.8956298828125,220900,0.0,0.0
2013-07-11 00:00:00-04:00,39.36682184700775,40.02040276041838,39.184428926431835,39.99760437011719,148300,0.0,0.0
2013-07-12 00:00:00-04:00,39.997587361581076,40.164780317831486,39.860791279778574,40.0203857421875,214700,0.0,0.0
2013-07-15 00:00:00-04:00,40.14199597205685,41.01597092257571,39.94440317319225,40.97037124633789,197600,0.0,0.0
2013-07-16 00:00:00-04:00,41.02356780903402,41.03876770051675,40.12679450513314,40.17999267578125,260700,0.0,0.0
2013-07-17 00:00:00-04:00,40.461174394223214,40.75756494307228,40.15718245233175,40.468772888183594,110800,0.0,0.0
2013-07-18 00:00:00-04:00,40.12677999219962,41.12994927457348,39.974784031428655,40.886756896972656,197300,0.0,0.0
2013-07-19 00:00:00-04:00,40.65117144690801,40.80316452929231,40.27878143726916,40.309181213378906,227000,0.0,0.0
