Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-05-23 00:00:00-04:00,17.23223352867854,17.74489985802321,17.207426482876677,17.496835708618164,13200,0.0,0.0
2013-05-24 00:00:00-04:00,17.364529906654305,17.579519513804573,17.1660783255509,17.372798919677734,9400,0.0,0.0
2013-05-28 00:00:00-04:00,17.670479415117263,17.695284880312702,17.43068273720684,17.571252822875977,13300,0.0,0.0
2013-05-29 00:00:00-04:00,17.405874912390903,17.69528408483522,17.405874912390903,17.513370513916016,10000,0.0,0.0
2013-05-30 00:00:00-04:00,17.521636796184705,17.935077956037983,17.521636796184705,17.703550338745117,13200,0.0,0.0
2013-05-31 00:00:00-04:00,17.6291308037993,17.77796987369094,17.62086179134389,17.703550338745117,14000,0.0,0.0
2013-06-03 00:00:00-04:00,17.629132349847207,18.191412628903244,17.571250834736087,18.183143615722656,30200,0.0,0.0
2013-06-04 00:00:00-04:00,18.17487306688926,18.439475157699025,17.744893880746954,18.042572021484375,25600,0.0,0.0
2013-06-05 00:00:00-04:00,18.075653734921417,18.274105365208108,17.75316845569635,18.067384719848633,12400,0.0,0.0
2013-06-06 00:00:00-04:00,18.133531902962826,18.25756395176353,18.034305317630423,18.241025924682617,14100,0.0,0.0
2013-06-07 00:00:00-04:00,18.41467111407776,18.43947657627896,17.918541367064915,18.116992950439453,10100,0.0,0.0
2013-06-10 00:00:00-04:00,18.10046071192912,18.10046071192912,17.926816112384913,18.092191696166992,700,0.0,0.0
2013-06-11 00:00:00-04:00,17.827581346018416,17.95161337141083,17.472021716648133,17.852388381958008,8600,0.0,0.0
2013-06-12 00:00:00-04:00,17.951613503214553,17.951613503214553,17.52990492921465,17.554710388183594,3900,0.0,0.0
2013-06-13 00:00:00-04:00,17.571249404328917,18.48082027716005,17.472022831392504,18.381593704223633,14700,0.0,0.0
2013-06-14 00:00:00-04:00,18.356790509197705,18.398133999684084,17.5629825592041,17.5629825592041,16900,0.0,0.0
2013-06-17 00:00:00-04:00,17.687013774564527,18.092185955424643,17.554712718657264,17.868928909301758,12100,0.0,0.0
2013-06-18 00:00:00-04:00,17.910274110021117,18.15007078249766,17.910274110021117,18.050844192504883,12800,0.0,0.0
2013-06-19 00:00:00-04:00,17.893731717221506,18.174871813608586,17.629129644657848,17.786237716674805,8400,0.0,0.0
2013-06-20 00:00:00-04:00,17.496827568055505,17.80277468198681,17.11646250564905,17.323183059692383,20600,0.0,0.0
2013-06-21 00:00:00-04:00,17.414147881193028,18.158341938531397,17.414147881193028,17.984697341918945,37600,0.0,0.0
2013-06-24 00:00:00-04:00,17.85239100945259,18.03430456832511,17.37279928410413,17.81931495666504,15900,0.0,0.0
2013-06-25 00:00:00-04:00,17.670473999719977,18.4312057165876,17.670473999719977,18.315441131591797,18600,0.0,0.0
2013-06-26 00:00:00-04:00,18.43120674227096,18.43120674227096,18.02603303796707,18.166603088378906,10600,0.0,0.0
2013-06-27 00:00:00-04:00,18.224490263361673,18.472554371697264,18.05084412580425,18.4146728515625,10700,0.0,0.0
2013-06-28 00:00:00-04:00,18.348517711161143,18.654463262824315,18.12525912341597,18.60485076904297,63200,0.0,0.0
2013-07-01 00:00:00-04:00,18.604856936248694,18.960416676708192,18.546975411458224,18.778501510620117,12100,0.0,0.0
2013-07-02 00:00:00-04:00,18.7950395397469,19.018298201498666,18.53043738233144,18.778501510620117,11000,0.0,0.0
2013-07-03 00:00:00-04:00,18.646201073092445,18.97695535838856,18.522169004683064,18.885997772216797,10500,0.0,0.0
2013-07-05 00:00:00-04:00,19.1671328778304,19.22501438923848,18.88599275628866,19.216745376586914,11700,0.0,0.0
2013-07-08 00:00:00-04:00,19.233285578584503,19.382124668851553,19.191940510647502,19.349048614501953,8200,0.0,0.0
2013-07-09 00:00:00-04:00,19.382115672987535,20.01054621957741,19.29115814289553,19.936126708984375,18200,0.0,0.0
2013-07-10 00:00:00-04:00,19.84518260821567,20.109784790647332,19.22502065170893,19.886526107788086,16400,0.0,0.0
2013-07-11 00:00:00-04:00,19.76249179509962,20.233814576353524,19.76249179509962,20.118051528930664,19500,0.0,0.0
2013-07-12 00:00:00-04:00,20.151119580087105,20.151119580087105,19.795559987527664,20.010549545288086,10800,0.0,0.0
2013-07-15 00:00:00-04:00,19.878253053108942,19.878253053108942,19.43173581355136,19.613649368286133,17300,0.0,0.0
2013-07-16 00:00:00-04:00,19.630188479440314,20.432263859796542,19.522694458689646,20.25861930847168,25200,0.0,0.0
2013-07-17 00:00:00-04:00,20.35784799960702,20.506685525936366,19.927868717802554,20.415729522705078,19400,0.0,0.0
2013-07-18 00:00:00-04:00,20.66378664375288,20.66378664375288,19.994012482124774,20.382646560668945,13600,0.0,0.0
2013-07-19 00:00:00-04:00,20.366113005708414,20.465339588570025,20.299962476185016,20.37438201904297,9900,0.0,0.0
2013-07-22 00:00:00-04:00,20.299964899355743,20.581105077677645,20.109782301418342,20.415729522705078,10200,0.0,0.0
2013-07-23 00:00:00-04:00,20.415724682090804,20.53148770083925,20.093239508622805,20.200735092163086,34500,0.0,0.0
2013-07-24 00:00:00-04:00,20.299962591282295,20.44053266446065,19.985747968552868,20.101511001586914,18600,0.0,0.0
2013-07-25 00:00:00-04:00,20.109778778511732,20.33303739462429,19.911327201018214,20.20900535583496,23900,0.0,0.0
2013-07-26 00:00:00-04:00,20.03535330483636,20.03535330483636,19.04309571130021,19.258085250854492,33500,0.0,0.0
2013-07-29 00:00:00-04:00,19.24981918965853,19.3986566686277,18.216216385648462,18.224485397338867,33800,0.0,0.0
2013-07-30 00:00:00-04:00,18.48909130646681,18.49736031987624,17.571251321009797,17.769702911376953,43400,0.0,0.0
2013-07-31 00:00:00-04:00,17.910274710837957,18.03430676962484,17.587791042561424,17.728361129760742,28400,0.0,0.0
2013-08-01 00:00:00-04:00,18.042574981741378,18.406403704874858,17.81931633955812,18.00950050354004,14000,0.0,0.0
2013-08-02 00:00:00-04:00,17.992852594139052,18.1676205138962,17.69324863186254,18.059431076049805,14100,0.14,0.0
2013-08-05 00:00:00-04:00,18.00117616202166,18.084399673484903,17.768152234752336,18.051111221313477,11100,0.0,0.0
2013-08-06 00:00:00-04:00,18.059431056186575,18.142652967966324,17.718216138349725,17.917951583862305,9700,0.0,0.0
2013-08-07 00:00:00-04:00,17.892984057914653,18.067751977479578,17.693248612402073,17.917951583862305,6200,0.0,0.0
2013-08-08 00:00:00-04:00,18.126011642305823,18.1509775837956,17.85137517442345,18.11768913269043,6000,0.0,0.0
2013-08-09 00:00:00-04:00,18.0261413564071,18.0344638652109,17.726537388895277,17.89298439025879,7300,0.0,0.0
2013-08-12 00:00:00-04:00,17.734860228026797,18.009496674242566,17.734860228026797,17.868017196655273,4600,0.0,0.0
2013-08-13 00:00:00-04:00,17.834733144016052,17.901311644740314,17.510163151404846,17.801443099975586,7100,0.0,0.0
2013-08-14 00:00:00-04:00,17.82640588987652,17.84305090746796,17.40196746543229,17.75150489807129,13100,0.0,0.0
2013-08-15 00:00:00-04:00,17.50183868857527,17.68492914830943,17.143978691832437,17.36035919189453,25000,0.0,0.0
2013-08-16 00:00:00-04:00,17.243847038669156,17.818087582114583,17.243847038669156,17.44358253479004,18200,0.0,0.0
2013-08-19 00:00:00-04:00,17.56009665026539,18.01782364485053,17.53512911720638,17.659963607788086,20800,0.0,0.0
2013-08-20 00:00:00-04:00,17.709897318251564,18.267492815033332,17.51848275416488,18.017822265625,22100,0.0,0.0
2013-08-21 00:00:00-04:00,17.901307473161886,18.325745911630058,17.610026005112395,17.826406478881836,12600,0.0,0.0
2013-08-22 00:00:00-04:00,17.843052020393515,18.26749047131127,17.826407001763876,18.142654418945312,12900,0.0,0.0
2013-08-23 00:00:00-04:00,18.150975516233004,18.284132480198693,17.726537098333782,18.200910568237305,9900,0.0,0.0
2013-08-26 00:00:00-04:00,18.300779750511765,18.325747279587628,17.917953828820405,18.034465789794922,11800,0.0,0.0
2013-08-27 00:00:00-04:00,17.709897190412747,17.94292113001725,17.318747142036834,17.393648147583008,25400,0.0,0.0
2013-08-28 00:00:00-04:00,17.48518994766683,17.651635351818427,17.36035549771409,17.518478393554688,13900,0.0,0.0
2013-08-29 00:00:00-04:00,17.709895262275065,17.892985707367277,17.568415776908605,17.676605224609375,9100,0.0,0.0
2013-08-30 00:00:00-04:00,17.66828520735683,17.693252739127843,17.39364870730204,17.610029220581055,23200,0.0,0.0
2013-09-03 00:00:00-04:00,17.85137492494799,18.19258987762858,17.759828907814434,17.876340866088867,10300,0.0,0.0
2013-09-04 00:00:00-04:00,17.901311644740314,18.27581511605555,17.626675130833142,17.801443099975586,21800,0.0,0.0
2013-09-05 00:00:00-04:00,17.868016846498872,17.91795189927319,17.54344694024703,17.75150489807129,13300,0.0,0.0
2013-09-06 00:00:00-04:00,17.89298275307236,17.89298275307236,17.310419888960123,17.58505630493164,18700,0.0,0.0
2013-09-09 00:00:00-04:00,17.518481064564842,18.10936654588804,17.501837632761394,18.07607650756836,16800,0.0,0.0
2013-09-10 00:00:00-04:00,18.2258787506406,18.259168789408417,17.901308809436497,18.034465789794922,19400,0.0,0.0
2013-09-11 00:00:00-04:00,17.926274759366976,18.225877145102913,17.776472772820867,17.868017196655273,22100,0.0,0.0
2013-09-12 00:00:00-04:00,17.90130689906259,18.217554296825764,17.834728415988433,17.89298439025879,11400,0.0,0.0
2013-09-13 00:00:00-04:00,17.959565032803464,18.150977996237756,17.693251068485072,17.992855072021484,11700,0.0,0.0
2013-09-16 00:00:00-04:00,18.14265582550957,18.217556827793533,17.80976336389,17.96788787841797,17900,0.0,0.0
2013-09-17 00:00:00-04:00,17.93459767032236,18.10104469324884,17.80144068692376,18.051111221313477,13400,0.0,0.0
2013-09-18 00:00:00-04:00,17.693253002693993,18.350715475558623,17.693253002693993,18.29245948791504,20200,0.0,0.0
2013-09-19 00:00:00-04:00,18.300782445916848,18.300782445916848,17.726541891447173,18.026145935058594,14800,0.0,0.0
2013-09-20 00:00:00-04:00,18.05111196945542,18.13433548436792,17.73486293025922,18.042789459228516,55500,0.0,0.0
2013-09-23 00:00:00-04:00,17.976205482052684,18.309097852814467,17.85137104143652,18.24251937866211,12900,0.0,0.0
2013-09-24 00:00:00-04:00,18.309102845141382,18.350713807574117,18.150978330655352,18.25084686279297,11400,0.0,0.0
2013-09-25 00:00:00-04:00,18.21755682296161,18.48387079218663,18.150978330655352,18.25084686279297,7900,0.0,0.0
2013-09-26 00:00:00-04:00,18.342395965775417,18.375684423841466,18.192593936086364,18.259172439575195,3900,0.0,0.0
2013-09-27 00:00:00-04:00,18.084400336065585,18.50883883145798,18.067755315691805,18.284135818481445,5800,0.0,0.0
2013-09-30 00:00:00-04:00,18.134332383500254,18.259166840844763,17.79311587196943,17.89298439025879,36300,0.0,0.0
2013-10-01 00:00:00-04:00,17.942926993373298,18.425621638317942,17.942926993373298,18.35904312133789,22000,0.0,0.0
2013-10-02 00:00:00-04:00,18.126011560963107,18.126011560963107,17.751506566733052,17.93459701538086,79800,0.0,0.0
2013-10-03 00:00:00-04:00,17.60170653524827,17.84305457790229,17.476872052345684,17.693252563476562,487800,0.0,0.0
2013-10-04 00:00:00-04:00,17.76815330357321,18.13433582362484,17.701574807868965,18.017822265625,207800,0.0,0.0
2013-10-07 00:00:00-04:00,17.851378959215094,18.126015485325016,17.809766402315567,17.976213455200195,138000,0.0,0.0
2013-10-08 00:00:00-04:00,18.09272276718026,18.09272276718026,17.94292075918393,17.984533309936523,54300,0.0,0.0
2013-10-09 00:00:00-04:00,18.017816697877926,18.44225507209405,17.98452825399065,18.342388153076172,58700,0.0,0.0
2013-10-10 00:00:00-04:00,18.45890254846976,18.758506520175676,18.32574558045741,18.65863800048828,35100,0.0,0.0
2013-10-11 00:00:00-04:00,18.542125268902183,19.13300909113603,18.542125268902183,18.908306121826172,169900,0.0,0.0
2013-10-14 00:00:00-04:00,18.866695615033283,19.81543939154133,18.816762149784502,19.207910537719727,43500,0.0,0.0
2013-10-15 00:00:00-04:00,19.19127251413542,19.632356115421494,18.899990950544872,19.41597557067871,42400,0.0,0.0
2013-10-16 00:00:00-04:00,19.332744183707035,19.624025628928393,19.141331252151005,19.316099166870117,13500,0.0,0.0
2013-10-17 00:00:00-04:00,19.2578432778985,19.53247970746092,19.141331334252676,19.357711791992188,25000,0.0,0.0
2013-10-18 00:00:00-04:00,19.524162027108318,19.90698957388745,19.316104026372603,19.590742111206055,32000,0.0,0.0
2013-10-21 00:00:00-04:00,19.549128492947712,19.81544246539459,19.465904979718943,19.599061965942383,35200,0.0,0.0
2013-10-22 00:00:00-04:00,19.715575014161953,19.782153505567493,18.97488751149934,19.141334533691406,27500,0.0,0.0
2013-10-23 00:00:00-04:00,19.108044898165,19.557450915168058,18.86669845697766,19.44093894958496,51100,0.0,0.0
2013-10-24 00:00:00-04:00,19.524159724904873,19.973565715433185,19.49919378366867,19.857053756713867,52500,0.0,0.0
2013-10-25 00:00:00-04:00,19.94027778752289,19.94027778752289,19.440939861678903,19.490873336791992,22300,0.0,0.0
2013-10-28 00:00:00-04:00,19.540805238744337,19.92363275007541,19.366037296240197,19.748863220214844,94600,0.0,0.0
2013-10-29 00:00:00-04:00,19.882022965041575,19.965246486669436,19.4076509553264,19.640676498413086,63500,0.0,0.0
2013-10-30 00:00:00-04:00,19.732217792913634,19.91530982873171,19.64899587193057,19.87369728088379,88200,0.0,0.0
2013-10-31 00:00:00-04:00,19.665638596248986,19.898664093745175,18.850051736046836,19.21623420715332,258600,0.0,0.0
2013-11-01 00:00:00-04:00,19.20791250874498,19.30778103684682,18.408970633355878,18.68360710144043,76000,0.0,0.0
2013-11-04 00:00:00-05:00,18.875023048260417,18.96656908123091,18.54213054749042,18.933279037475586,37300,0.0,0.0
2013-11-05 00:00:00-05:00,18.79179319172113,19.615702448654833,18.592057758587757,19.36603355407715,54200,0.0,0.0
2013-11-06 00:00:00-05:00,19.557451593864066,19.665641053180483,19.341071087874703,19.39100456237793,18200,0.0,0.0
2013-11-07 00:00:00-05:00,19.533343556159654,19.709169597042376,19.315655008708415,19.44124412536621,24100,0.14,0.0
2013-11-08 00:00:00-05:00,19.55845453665097,20.035693955565378,19.55845453665097,19.87661361694336,21400,0.0,0.0
2013-11-11 00:00:00-05:00,19.8849922539213,19.901737893824688,19.265417950064954,19.365888595581055,10800,0.0,0.0
2013-11-12 00:00:00-05:00,19.248671006937062,19.441241061931798,18.838412438793142,19.298906326293945,19300,0.0,0.0
2013-11-13 00:00:00-05:00,19.114707927303318,19.39100456237793,18.804920016727827,19.39100456237793,9500,0.0,0.0
2013-11-14 00:00:00-05:00,19.374258343403252,19.466357751315794,19.365885524779213,19.416122436523438,7000,0.0,0.0
2013-11-15 00:00:00-05:00,19.382627265345732,19.78451289679327,19.382627265345732,19.76776885986328,18300,0.0,0.0
2013-11-18 00:00:00-05:00,19.801260879634913,19.95196840854358,19.65892616866026,19.81800651550293,11500,0.0,0.0
