,Date,Open,High,Low,Close,Adj Close,Volume
0,1996-01-04,73.810524,74.310936,71.308472,72.809708,37.44175,3107350
1,1996-01-05,72.559502,72.934807,71.558678,72.934807,37.506104,1935911
2,1996-01-08,73.310112,73.685425,72.434395,73.435219,37.763424,723306
3,1996-01-09,73.560318,73.560318,71.808884,72.731514,37.401562,2353469
4,1996-01-10,71.558678,71.808884,69.932343,70.432755,36.21946,2774223
5,1996-01-11,70.80806,70.933167,69.932343,70.557854,36.283764,2143241
6,1996-01-12,71.058266,71.183372,69.932343,70.307655,36.155117,2278130
7,1996-01-15,70.182549,70.80806,70.057449,70.307655,36.155117,1265761
8,1996-01-16,70.432755,71.058266,69.557037,70.933167,36.476772,2050917
9,1996-01-17,70.933167,72.184189,70.682961,71.433578,36.734104,2714372
10,1996-01-18,71.933983,72.684601,71.058266,72.559502,37.313095,2708177
11,1996-01-19,72.559502,74.686241,72.559502,74.310936,38.213757,4202751
12,1996-01-22,74.310936,75.186653,73.310112,74.06073,38.085091,2390238
13,1996-01-23,73.560318,73.685425,72.684601,73.059906,37.570431,2058111
14,1996-01-24,73.310112,74.185829,72.934807,73.810524,37.956432,2254949
15,1996-01-25,73.810524,75.311752,73.435219,74.811348,38.471088,2174416
16,1996-01-26,74.811348,75.561958,74.436035,75.561958,38.857105,1945703
17,1996-01-29,75.436859,75.687065,74.561142,74.936447,38.535439,1189024
18,1996-01-30,75.061546,75.812164,74.561142,75.561958,38.857105,3100256
19,1996-01-31,75.561958,76.812988,75.186653,76.812988,39.500416,2514936
20,1996-02-01,76.437675,77.188293,76.187477,77.063194,39.629097,1983172
21,1996-02-02,77.063194,77.813805,76.562782,77.188293,39.693417,1998560
22,1996-02-05,76.938087,78.314217,76.687881,78.189117,40.208065,1673726
23,1996-02-06,78.314217,79.315041,77.938911,79.189934,40.722759,2277931
24,1996-02-07,79.064835,79.565247,78.439323,78.439323,40.336758,2765630
25,1996-02-08,78.564423,79.690346,77.688705,79.565247,40.915745,2929296
26,1996-02-09,79.44014,80.065651,78.939728,79.44014,40.851402,2823883
27,1996-02-12,79.315041,79.940552,79.315041,79.690346,40.980091,2115164
28,1996-02-13,79.565247,80.065651,79.315041,79.815453,41.044422,2617252
29,1996-02-14,79.565247,80.065651,78.564423,78.814629,40.529743,2322894
30,1996-02-15,78.564423,79.315041,77.938911,78.064011,40.143734,2330487
31,1996-02-16,78.064011,78.439323,77.563599,77.563599,39.886421,3514516
32,1996-02-20,76.812988,77.813805,76.437675,77.063194,39.629097,2107371
33,1996-02-21,77.188293,77.938911,77.063194,77.938911,40.079403,2406725
34,1996-02-22,78.564423,80.190758,78.439323,79.690346,40.980091,2655820
35,1996-02-23,79.690346,80.566063,78.314217,79.815453,41.044422,2242560
36,1996-02-26,79.315041,79.690346,78.439323,78.564423,40.40107,1787833
37,1996-02-27,78.314217,78.439323,75.937271,77.813805,40.015083,2788811
38,1996-02-28,78.439323,79.189934,76.06237,76.187477,39.178761,2954176
39,1996-02-29,75.687065,76.812988,75.436859,75.561958,38.857105,2763932
40,1996-03-01,76.187477,76.938087,75.311752,76.938087,39.564735,2309005
41,1996-03-04,76.812988,78.689522,76.687881,77.938911,40.320663,1766850
42,1996-03-05,77.688705,78.439323,77.563599,78.314217,40.514866,1481184
43,1996-03-06,78.564423,78.814629,77.688705,77.938911,40.320663,1847084
44,1996-03-07,77.813805,78.189117,77.188293,77.938911,40.320663,1662636
45,1996-03-08,76.938087,77.188293,73.685425,74.811348,38.702705,3926178
46,1996-03-11,74.436035,76.687881,73.935631,76.562782,39.608768,3918884
